algorithm,category,size,trial,time_us,char_comparisons
QuickSort,almostSorted,900,3,136,134304
QuickSort,almostSorted,900,4,133,134304
QuickSort,almostSorted,900,5,132,134304
QuickSort,almostSorted,1000,1,154,148928
QuickSort,almostSorted,1000,2,151,148928
QuickSort,almostSorted,1000,3,148,148928
QuickSort,almostSorted,1000,4,146,148928
QuickSort,almostSorted,1000,5,149,148928
QuickSort,almostSorted,1100,1,173,163557
QuickSort,almostSorted,1100,2,170,163557
QuickSort,almostSorted,1100,3,166,163557
QuickSort,almostSorted,1100,4,164,163557
QuickSort,almostSorted,1100,5,169,163557
QuickSort,almostSorted,1200,1,212,179187
QuickSort,almostSorted,1200,2,203,179187
QuickSort,almostSorted,1200,3,203,179187
QuickSort,almostSorted,1200,4,189,179187
QuickSort,almostSorted,1200,5,195,179187
QuickSort,almostSorted,1300,1,279,195813
QuickSort,almostSorted,1300,2,208,195813
QuickSort,almostSorted,1300,3,199,195813
QuickSort,almostSorted,1300,4,194,195813
QuickSort,almostSorted,1300,5,193,195813
QuickSort,almostSorted,1400,1,218,210207
QuickSort,almostSorted,1400,2,214,210207
QuickSort,almostSorted,1400,3,212,210207
QuickSort,almostSorted,1400,4,216,210207
QuickSort,almostSorted,1400,5,208,210207
QuickSort,almostSorted,1500,1,233,222224
QuickSort,almostSorted,1500,2,229,222224
QuickSort,almostSorted,1500,3,226,222224
QuickSort,almostSorted,1500,4,223,222224
QuickSort,almostSorted,1500,5,221,222224
QuickSort,almostSorted,1600,1,262,247762
QuickSort,almostSorted,1600,2,253,247762
QuickSort,almostSorted,1600,3,251,247762
QuickSort,almostSorted,1600,4,249,247762
QuickSort,almostSorted,1600,5,249,247762
QuickSort,almostSorted,1700,1,274,262616
QuickSort,almostSorted,1700,2,276,262616
QuickSort,almostSorted,1700,3,309,262616
QuickSort,almostSorted,1700,4,278,262616
QuickSort,almostSorted,1700,5,266,262616
QuickSort,almostSorted,1800,1,298,274084
QuickSort,almostSorted,1800,2,281,274084
QuickSort,almostSorted,1800,3,290,274084
QuickSort,almostSorted,1800,4,280,274084
QuickSort,almostSorted,1800,5,275,274084
QuickSort,almostSorted,1900,1,312,290815
QuickSort,almostSorted,1900,2,315,290815
QuickSort,almostSorted,1900,3,317,290815
QuickSort,almostSorted,1900,4,333,290815
QuickSort,almostSorted,1900,5,305,290815
QuickSort,almostSorted,2000,1,315,300769
QuickSort,almostSorted,2000,2,310,300769
QuickSort,almostSorted,2000,3,308,300769
QuickSort,almostSorted,2000,4,314,300769
QuickSort,almostSorted,2000,5,305,300769
QuickSort,almostSorted,2100,1,343,315665
QuickSort,almostSorted,2100,2,368,315665
QuickSort,almostSorted,2100,3,362,315665
QuickSort,almostSorted,2100,4,349,315665
QuickSort,almostSorted,2100,5,348,315665
QuickSort,almostSorted,2200,1,341,324490
QuickSort,almostSorted,2200,2,337,324490
QuickSort,almostSorted,2200,3,349,324490
QuickSort,almostSorted,2200,4,358,324490
QuickSort,almostSorted,2200,5,384,324490
QuickSort,almostSorted,2300,1,421,353100
QuickSort,almostSorted,2300,2,420,353100
QuickSort,almostSorted,2300,3,403,353100
QuickSort,almostSorted,2300,4,378,353100
QuickSort,almostSorted,2300,5,378,353100
QuickSort,almostSorted,2400,1,393,362724
QuickSort,almostSorted,2400,2,390,362724
QuickSort,almostSorted,2400,3,396,362724
QuickSort,almostSorted,2400,4,438,362724
QuickSort,almostSorted,2400,5,421,362724
QuickSort,almostSorted,2500,1,471,389441
QuickSort,almostSorted,2500,2,418,389441
QuickSort,almostSorted,2500,3,399,389441
QuickSort,almostSorted,2500,4,427,389441
QuickSort,almostSorted,2500,5,413,389441
QuickSort,almostSorted,2600,1,458,398501
QuickSort,almostSorted,2600,2,458,398501
QuickSort,almostSorted,2600,3,457,398501
QuickSort,almostSorted,2600,4,432,398501
QuickSort,almostSorted,2600,5,407,398501
QuickSort,almostSorted,2700,1,447,417083
QuickSort,almostSorted,2700,2,434,417083
QuickSort,almostSorted,2700,3,463,417083
QuickSort,almostSorted,2700,4,499,417083
QuickSort,almostSorted,2700,5,490,417083
QuickSort,almostSorted,2800,1,462,427930
QuickSort,almostSorted,2800,2,440,427930
QuickSort,almostSorted,2800,3,437,427930
QuickSort,almostSorted,2800,4,458,427930
QuickSort,almostSorted,2800,5,483,427930
QuickSort,almostSorted,2900,1,489,416725
QuickSort,almostSorted,2900,2,527,416725
QuickSort,almostSorted,2900,3,444,416725
QuickSort,almostSorted,2900,4,440,416725
QuickSort,almostSorted,2900,5,469,416725
QuickSort,almostSorted,3000,1,456,458903
QuickSort,almostSorted,3000,2,452,458903
QuickSort,almostSorted,3000,3,423,458903
QuickSort,almostSorted,3000,4,409,458903
QuickSort,almostSorted,3000,5,444,458903
MergeSort,almostSorted,100,1,35,789
MergeSort,almostSorted,100,2,28,789
MergeSort,almostSorted,100,3,20,789
MergeSort,almostSorted,100,4,18,789
MergeSort,almostSorted,100,5,17,789
MergeSort,almostSorted,200,1,52,1787
MergeSort,almostSorted,200,2,52,1787
MergeSort,almostSorted,200,3,46,1787
MergeSort,almostSorted,200,4,44,1787
MergeSort,almostSorted,200,5,43,1787
MergeSort,almostSorted,300,1,90,2878
MergeSort,almostSorted,300,2,86,2878
MergeSort,almostSorted,300,3,82,2878
MergeSort,almostSorted,300,4,82,2878
MergeSort,almostSorted,300,5,78,2878
MergeSort,almostSorted,400,1,134,3974
MergeSort,almostSorted,400,2,122,3974
MergeSort,almostSorted,400,3,120,3974
MergeSort,almostSorted,400,4,121,3974
MergeSort,almostSorted,400,5,130,3974
MergeSort,almostSorted,500,1,167,4957
MergeSort,almostSorted,500,2,151,4957
MergeSort,almostSorted,500,3,163,4957
MergeSort,almostSorted,500,4,144,4957
MergeSort,almostSorted,500,5,138,4957
MergeSort,almostSorted,600,1,192,6428
MergeSort,almostSorted,600,2,191,6428
MergeSort,almostSorted,600,3,184,6428
MergeSort,almostSorted,600,4,182,6428
MergeSort,almostSorted,600,5,186,6428
MergeSort,almostSorted,700,1,233,7864
MergeSort,almostSorted,700,2,230,7864
MergeSort,almostSorted,700,3,220,7864
MergeSort,almostSorted,700,4,235,7864
MergeSort,almostSorted,700,5,237,7864
MergeSort,almostSorted,800,1,300,8747
MergeSort,almostSorted,800,2,292,8747
MergeSort,almostSorted,800,3,288,8747
MergeSort,almostSorted,800,4,287,8747
MergeSort,almostSorted,800,5,340,8747
MergeSort,almostSorted,900,1,353,9898
MergeSort,almostSorted,900,2,358,9898
MergeSort,almostSorted,900,3,379,9898
MergeSort,almostSorted,900,4,469,9898
MergeSort,almostSorted,900,5,317,9898
MergeSort,almostSorted,1000,1,354,10769
MergeSort,almostSorted,1000,2,342,10769
MergeSort,almostSorted,1000,3,362,10769
MergeSort,almostSorted,1000,4,341,10769
MergeSort,almostSorted,1000,5,347,10769
MergeSort,almostSorted,1100,1,392,12269
MergeSort,almostSorted,1100,2,421,12269
MergeSort,almostSorted,1100,3,394,12269
MergeSort,almostSorted,1100,4,407,12269
MergeSort,almostSorted,1100,5,418,12269
MergeSort,almostSorted,1200,1,492,14128
MergeSort,almostSorted,1200,2,436,14128
MergeSort,almostSorted,1200,3,457,14128
MergeSort,almostSorted,1200,4,436,14128
MergeSort,almostSorted,1200,5,441,14128
MergeSort,almostSorted,1300,1,492,15435
MergeSort,almostSorted,1300,2,511,15435
MergeSort,almostSorted,1300,3,511,15435
MergeSort,almostSorted,1300,4,524,15435
MergeSort,almostSorted,1300,5,498,15435
MergeSort,almostSorted,1400,1,533,17180
MergeSort,almostSorted,1400,2,539,17180
MergeSort,almostSorted,1400,3,547,17180
MergeSort,almostSorted,1400,4,550,17180
MergeSort,almostSorted,1400,5,527,17180
MergeSort,almostSorted,1500,1,579,18104
MergeSort,almostSorted,1500,2,607,18104
MergeSort,almostSorted,1500,3,575,18104
MergeSort,almostSorted,1500,4,660,18104
MergeSort,almostSorted,1500,5,658,18104
MergeSort,almostSorted,1600,1,696,19393
MergeSort,almostSorted,1600,2,630,19393
MergeSort,almostSorted,1600,3,638,19393
MergeSort,almostSorted,1600,4,639,19393
MergeSort,almostSorted,1600,5,651,19393
MergeSort,almostSorted,1700,1,666,20684
MergeSort,almostSorted,1700,2,705,20684
MergeSort,almostSorted,1700,3,745,20684
MergeSort,almostSorted,1700,4,732,20684
MergeSort,almostSorted,1700,5,660,20684
MergeSort,almostSorted,1800,1,741,22057
MergeSort,almostSorted,1800,2,716,22057
MergeSort,almostSorted,1800,3,744,22057
MergeSort,almostSorted,1800,4,768,22057
MergeSort,almostSorted,1800,5,795,22057
MergeSort,almostSorted,1900,1,749,23101
MergeSort,almostSorted,1900,2,759,23101
MergeSort,almostSorted,1900,3,757,23101
MergeSort,almostSorted,1900,4,789,23101
MergeSort,almostSorted,1900,5,812,23101
MergeSort,almostSorted,2000,1,938,24025
MergeSort,almostSorted,2000,2,850,24025
MergeSort,almostSorted,2000,3,821,24025
MergeSort,almostSorted,2000,4,803,24025
MergeSort,almostSorted,2000,5,790,24025
MergeSort,almostSorted,2100,1,913,25365
MergeSort,almostSorted,2100,2,912,25365
MergeSort,almostSorted,2100,3,874,25365
MergeSort,almostSorted,2100,4,831,25365
MergeSort,almostSorted,2100,5,908,25365
MergeSort,almostSorted,2200,1,966,26653
MergeSort,almostSorted,2200,2,876,26653
MergeSort,almostSorted,2200,3,954,26653
MergeSort,almostSorted,2200,4,935,26653
MergeSort,almostSorted,2200,5,949,26653
MergeSort,almostSorted,2300,1,1023,29073
MergeSort,almostSorted,2300,2,945,29073
MergeSort,almostSorted,2300,3,936,29073
MergeSort,almostSorted,2300,4,930,29073
MergeSort,almostSorted,2300,5,932,29073
MergeSort,almostSorted,2400,1,980,30800
MergeSort,almostSorted,2400,2,974,30800
MergeSort,almostSorted,2400,3,985,30800
MergeSort,almostSorted,2400,4,998,30800
MergeSort,almostSorted,2400,5,974,30800
MergeSort,almostSorted,2500,1,1031,31869
MergeSort,almostSorted,2500,2,1030,31869
MergeSort,almostSorted,2500,3,1062,31869
MergeSort,almostSorted,2500,4,1025,31869
MergeSort,almostSorted,2500,5,1026,31869
MergeSort,almostSorted,2600,1,1099,33475
MergeSort,almostSorted,2600,2,1157,33475
MergeSort,almostSorted,2600,3,1075,33475
MergeSort,almostSorted,2600,4,1067,33475
MergeSort,almostSorted,2600,5,1076,33475
MergeSort,almostSorted,2700,1,1116,34856
MergeSort,almostSorted,2700,2,1121,34856
MergeSort,almostSorted,2700,3,1156,34856
MergeSort,almostSorted,2700,4,1120,34856
MergeSort,almostSorted,2700,5,1114,34856
MergeSort,almostSorted,2800,1,1167,36330
MergeSort,almostSorted,2800,2,1213,36330
MergeSort,almostSorted,2800,3,1184,36330
MergeSort,almostSorted,2800,4,1180,36330
MergeSort,almostSorted,2800,5,1188,36330
MergeSort,almostSorted,2900,1,1204,37373
MergeSort,almostSorted,2900,2,1226,37373
MergeSort,almostSorted,2900,3,1302,37373
MergeSort,almostSorted,2900,4,1217,37373
MergeSort,almostSorted,2900,5,1227,37373
MergeSort,almostSorted,3000,1,1264,37859
MergeSort,almostSorted,3000,2,1244,37859
MergeSort,almostSorted,3000,3,1228,37859
MergeSort,almostSorted,3000,4,1316,37859
MergeSort,almostSorted,3000,5,1293,37859
StringQuickSort,almostSorted,100,1,3,557
StringQuickSort,almostSorted,100,2,2,557
StringQuickSort,almostSorted,100,3,1,557
StringQuickSort,almostSorted,100,4,1,557
StringQuickSort,almostSorted,100,5,1,557
StringQuickSort,almostSorted,200,1,7,1283
StringQuickSort,almostSorted,200,2,4,1283
StringQuickSort,almostSorted,200,3,3,1283
StringQuickSort,almostSorted,200,4,3,1283
StringQuickSort,almostSorted,200,5,2,1283
StringQuickSort,almostSorted,300,1,8,2288
StringQuickSort,almostSorted,300,2,5,2288
StringQuickSort,almostSorted,300,3,4,2288
StringQuickSort,almostSorted,300,4,4,2288
StringQuickSort,almostSorted,300,5,4,2288
StringQuickSort,almostSorted,400,1,11,3440
StringQuickSort,almostSorted,400,2,8,3440
StringQuickSort,almostSorted,400,3,6,3440
StringQuickSort,almostSorted,400,4,6,3440
StringQuickSort,almostSorted,400,5,6,3440
StringQuickSort,almostSorted,500,1,12,4133
StringQuickSort,almostSorted,500,2,10,4133
StringQuickSort,almostSorted,500,3,8,4133
StringQuickSort,almostSorted,500,4,8,4133
StringQuickSort,almostSorted,500,5,7,4133
StringQuickSort,almostSorted,600,1,14,4887
StringQuickSort,almostSorted,600,2,12,4887
StringQuickSort,almostSorted,600,3,10,4887
StringQuickSort,almostSorted,600,4,9,4887
StringQuickSort,almostSorted,600,5,9,4887
StringQuickSort,almostSorted,700,1,18,6135
StringQuickSort,almostSorted,700,2,15,6135
StringQuickSort,almostSorted,700,3,13,6135
StringQuickSort,almostSorted,700,4,12,6135
StringQuickSort,almostSorted,700,5,11,6135
StringQuickSort,almostSorted,800,1,24,6995
StringQuickSort,almostSorted,800,2,26,6995
StringQuickSort,almostSorted,800,3,16,6995
StringQuickSort,almostSorted,800,4,15,6995
StringQuickSort,almostSorted,800,5,14,6995
StringQuickSort,almostSorted,900,1,22,7857
StringQuickSort,almostSorted,900,2,20,7857
StringQuickSort,almostSorted,900,3,18,7857
StringQuickSort,almostSorted,900,4,16,7857
StringQuickSort,almostSorted,900,5,15,7857
StringQuickSort,almostSorted,1000,1,27,9387
StringQuickSort,almostSorted,1000,2,25,9387
StringQuickSort,almostSorted,1000,3,22,9387
StringQuickSort,almostSorted,1000,4,20,9387
StringQuickSort,almostSorted,1000,5,19,9387
StringQuickSort,almostSorted,1100,1,32,10377
StringQuickSort,almostSorted,1100,2,29,10377
StringQuickSort,almostSorted,1100,3,26,10377
StringQuickSort,almostSorted,1100,4,24,10377
StringQuickSort,almostSorted,1100,5,23,10377
StringQuickSort,almostSorted,1200,1,33,11088
StringQuickSort,almostSorted,1200,2,30,11088
StringQuickSort,almostSorted,1200,3,31,11088
StringQuickSort,almostSorted,1200,4,32,11088
StringQuickSort,almostSorted,1200,5,24,11088
StringQuickSort,almostSorted,1300,1,39,12114
StringQuickSort,almostSorted,1300,2,46,12114
StringQuickSort,almostSorted,1300,3,31,12114
StringQuickSort,almostSorted,1300,4,29,12114
StringQuickSort,almostSorted,1300,5,37,12114
StringQuickSort,almostSorted,1400,1,42,13112
StringQuickSort,almostSorted,1400,2,38,13112
StringQuickSort,almostSorted,1400,3,34,13112
StringQuickSort,almostSorted,1400,4,32,13112
StringQuickSort,almostSorted,1400,5,30,13112
StringQuickSort,almostSorted,1500,1,45,14504
StringQuickSort,almostSorted,1500,2,42,14504
StringQuickSort,almostSorted,1500,3,40,14504
StringQuickSort,almostSorted,1500,4,38,14504
StringQuickSort,almostSorted,1500,5,35,14504
StringQuickSort,almostSorted,1600,1,59,15306
StringQuickSort,almostSorted,1600,2,45,15306
StringQuickSort,almostSorted,1600,3,60,15306
StringQuickSort,almostSorted,1600,4,71,15306
StringQuickSort,almostSorted,1600,5,60,15306
StringQuickSort,almostSorted,1700,1,69,16139
StringQuickSort,almostSorted,1700,2,50,16139
StringQuickSort,almostSorted,1700,3,43,16139
StringQuickSort,almostSorted,1700,4,54,16139
StringQuickSort,almostSorted,1700,5,68,16139
StringQuickSort,almostSorted,1800,1,66,17390
StringQuickSort,almostSorted,1800,2,54,17390
StringQuickSort,almostSorted,1800,3,46,17390
StringQuickSort,almostSorted,1800,4,44,17390
StringQuickSort,almostSorted,1800,5,42,17390
StringQuickSort,almostSorted,1900,1,55,18113
StringQuickSort,almostSorted,1900,2,58,18113
StringQuickSort,almostSorted,1900,3,49,18113
StringQuickSort,almostSorted,1900,4,71,18113
StringQuickSort,almostSorted,1900,5,69,18113
StringQuickSort,almostSorted,2000,1,84,19649
StringQuickSort,almostSorted,2000,2,65,19649
StringQuickSort,almostSorted,2000,3,65,19649
StringQuickSort,almostSorted,2000,4,55,19649
StringQuickSort,almostSorted,2000,5,50,19649
StringQuickSort,almostSorted,2100,1,82,20261
StringQuickSort,almostSorted,2100,2,71,20261
StringQuickSort,almostSorted,2100,3,58,20261
StringQuickSort,almostSorted,2100,4,56,20261
StringQuickSort,almostSorted,2100,5,53,20261
StringQuickSort,almostSorted,2200,1,66,21826
StringQuickSort,almostSorted,2200,2,63,21826
StringQuickSort,almostSorted,2200,3,60,21826
StringQuickSort,almostSorted,2200,4,58,21826
StringQuickSort,almostSorted,2200,5,56,21826
StringQuickSort,almostSorted,2300,1,69,23140
StringQuickSort,almostSorted,2300,2,99,23140
StringQuickSort,almostSorted,2300,3,74,23140
StringQuickSort,almostSorted,2300,4,68,23140
StringQuickSort,almostSorted,2300,5,64,23140
StringQuickSort,almostSorted,2400,1,83,23519
StringQuickSort,almostSorted,2400,2,74,23519
StringQuickSort,almostSorted,2400,3,67,23519
StringQuickSort,almostSorted,2400,4,64,23519
StringQuickSort,almostSorted,2400,5,93,23519
StringQuickSort,almostSorted,2500,1,77,24411
StringQuickSort,almostSorted,2500,2,95,24411
StringQuickSort,almostSorted,2500,3,74,24411
StringQuickSort,almostSorted,2500,4,83,24411
StringQuickSort,almostSorted,2500,5,69,24411
StringQuickSort,almostSorted,2600,1,82,25671
StringQuickSort,almostSorted,2600,2,77,25671
StringQuickSort,almostSorted,2600,3,74,25671
StringQuickSort,almostSorted,2600,4,71,25671
StringQuickSort,almostSorted,2600,5,70,25671
StringQuickSort,almostSorted,2700,1,82,26589
StringQuickSort,almostSorted,2700,2,83,26589
StringQuickSort,almostSorted,2700,3,86,26589
StringQuickSort,almostSorted,2700,4,73,26589
StringQuickSort,almostSorted,2700,5,73,26589
StringQuickSort,almostSorted,2800,1,84,28009
StringQuickSort,almostSorted,2800,2,81,28009
StringQuickSort,almostSorted,2800,3,83,28009
StringQuickSort,almostSorted,2800,4,75,28009
StringQuickSort,almostSorted,2800,5,73,28009
StringQuickSort,almostSorted,2900,1,86,29125
StringQuickSort,almostSorted,2900,2,93,29125
StringQuickSort,almostSorted,2900,3,87,29125
StringQuickSort,almostSorted,2900,4,110,29125
StringQuickSort,almostSorted,2900,5,115,29125
StringQuickSort,almostSorted,3000,1,101,31439
StringQuickSort,almostSorted,3000,2,98,31439
StringQuickSort,almostSorted,3000,3,100,31439
StringQuickSort,almostSorted,3000,4,106,31439
StringQuickSort,almostSorted,3000,5,103,31439
StringMergeSort,almostSorted,100,1,56,376
StringMergeSort,almostSorted,100,2,50,376
StringMergeSort,almostSorted,100,3,44,376
StringMergeSort,almostSorted,100,4,42,376
StringMergeSort,almostSorted,100,5,40,376
StringMergeSort,almostSorted,200,1,112,757
StringMergeSort,almostSorted,200,2,99,757
StringMergeSort,almostSorted,200,3,96,757
StringMergeSort,almostSorted,200,4,93,757
StringMergeSort,almostSorted,200,5,83,757
StringMergeSort,almostSorted,300,1,161,1204
StringMergeSort,almostSorted,300,2,163,1204
StringMergeSort,almostSorted,300,3,205,1204
StringMergeSort,almostSorted,300,4,151,1204
StringMergeSort,almostSorted,300,5,141,1204
StringMergeSort,almostSorted,400,1,209,1597
StringMergeSort,almostSorted,400,2,218,1597
StringMergeSort,almostSorted,400,3,186,1597
StringMergeSort,almostSorted,400,4,222,1597
StringMergeSort,almostSorted,400,5,205,1597
StringMergeSort,almostSorted,500,1,268,1937
StringMergeSort,almostSorted,500,2,271,1937
StringMergeSort,almostSorted,500,3,263,1937
StringMergeSort,almostSorted,500,4,277,1937
StringMergeSort,almostSorted,500,5,239,1937
StringMergeSort,almostSorted,600,1,312,2519
StringMergeSort,almostSorted,600,2,314,2519
StringMergeSort,almostSorted,600,3,302,2519
StringMergeSort,almostSorted,600,4,322,2519
StringMergeSort,almostSorted,600,5,323,2519
StringMergeSort,almostSorted,700,1,397,3080
StringMergeSort,almostSorted,700,2,405,3080
StringMergeSort,almostSorted,700,3,435,3080
StringMergeSort,almostSorted,700,4,417,3080
StringMergeSort,almostSorted,700,5,362,3080
StringMergeSort,almostSorted,800,1,561,3359
StringMergeSort,almostSorted,800,2,481,3359
StringMergeSort,almostSorted,800,3,438,3359
StringMergeSort,almostSorted,800,4,457,3359
StringMergeSort,almostSorted,800,5,503,3359
StringMergeSort,almostSorted,900,1,542,3782
StringMergeSort,almostSorted,900,2,511,3782
StringMergeSort,almostSorted,900,3,614,3782
StringMergeSort,almostSorted,900,4,559,3782
StringMergeSort,almostSorted,900,5,542,3782
StringMergeSort,almostSorted,1000,1,549,4122
StringMergeSort,almostSorted,1000,2,562,4122
StringMergeSort,almostSorted,1000,3,579,4122
StringMergeSort,almostSorted,1000,4,564,4122
StringMergeSort,almostSorted,1000,5,556,4122
StringMergeSort,almostSorted,1100,1,723,4669
StringMergeSort,almostSorted,1100,2,641,4669
StringMergeSort,almostSorted,1100,3,733,4669
StringMergeSort,almostSorted,1100,4,731,4669
StringMergeSort,almostSorted,1100,5,732,4669
StringMergeSort,almostSorted,1200,1,769,5307
StringMergeSort,almostSorted,1200,2,759,5307
StringMergeSort,almostSorted,1200,3,758,5307
StringMergeSort,almostSorted,1200,4,803,5307
StringMergeSort,almostSorted,1200,5,804,5307
StringMergeSort,almostSorted,1300,1,860,5901
StringMergeSort,almostSorted,1300,2,827,5901
StringMergeSort,almostSorted,1300,3,744,5901
StringMergeSort,almostSorted,1300,4,760,5901
StringMergeSort,almostSorted,1300,5,921,5901
StringMergeSort,almostSorted,1400,1,890,6485
StringMergeSort,almostSorted,1400,2,899,6485
StringMergeSort,almostSorted,1400,3,908,6485
StringMergeSort,almostSorted,1400,4,920,6485
StringMergeSort,almostSorted,1400,5,824,6485
StringMergeSort,almostSorted,1500,1,927,6919
StringMergeSort,almostSorted,1500,2,907,6919
StringMergeSort,almostSorted,1500,3,888,6919
StringMergeSort,almostSorted,1500,4,877,6919
StringMergeSort,almostSorted,1500,5,1003,6919
StringMergeSort,almostSorted,1600,1,1065,7197
StringMergeSort,almostSorted,1600,2,1035,7197
StringMergeSort,almostSorted,1600,3,926,7197
StringMergeSort,almostSorted,1600,4,925,7197
StringMergeSort,almostSorted,1600,5,971,7197
StringMergeSort,almostSorted,1700,1,1064,7681
StringMergeSort,almostSorted,1700,2,1005,7681
StringMergeSort,almostSorted,1700,3,995,7681
StringMergeSort,almostSorted,1700,4,1083,7681
StringMergeSort,almostSorted,1700,5,1052,7681
StringMergeSort,almostSorted,1800,1,1076,8191
StringMergeSort,almostSorted,1800,2,1076,8191
StringMergeSort,almostSorted,1800,3,1076,8191
StringMergeSort,almostSorted,1800,4,1059,8191
StringMergeSort,almostSorted,1800,5,1068,8191
StringMergeSort,almostSorted,1900,1,1126,8557
StringMergeSort,almostSorted,1900,2,1233,8557
StringMergeSort,almostSorted,1900,3,1158,8557
StringMergeSort,almostSorted,1900,4,1177,8557
StringMergeSort,almostSorted,1900,5,1147,8557
StringMergeSort,almostSorted,2000,1,1171,8873
StringMergeSort,almostSorted,2000,2,1167,8873
StringMergeSort,almostSorted,2000,3,1211,8873
StringMergeSort,almostSorted,2000,4,1181,8873
StringMergeSort,almostSorted,2000,5,1225,8873
StringMergeSort,almostSorted,2100,1,1274,9363
StringMergeSort,almostSorted,2100,2,1260,9363
StringMergeSort,almostSorted,2100,3,1262,9363
StringMergeSort,almostSorted,2100,4,1402,9363
StringMergeSort,almostSorted,2100,5,1236,9363
StringMergeSort,almostSorted,2200,1,1297,9760
StringMergeSort,almostSorted,2200,2,1318,9760
StringMergeSort,almostSorted,2200,3,1292,9760
StringMergeSort,almostSorted,2200,4,1293,9760
StringMergeSort,almostSorted,2200,5,1417,9760
StringMergeSort,almostSorted,2300,1,1382,10482
StringMergeSort,almostSorted,2300,2,1418,10482
StringMergeSort,almostSorted,2300,3,1427,10482
StringMergeSort,almostSorted,2300,4,1481,10482
StringMergeSort,almostSorted,2300,5,1464,10482
StringMergeSort,almostSorted,2400,1,1483,11126
StringMergeSort,almostSorted,2400,2,1505,11126
StringMergeSort,almostSorted,2400,3,1519,11126
StringMergeSort,almostSorted,2400,4,1434,11126
StringMergeSort,almostSorted,2400,5,1489,11126
StringMergeSort,almostSorted,2500,1,1612,11505
StringMergeSort,almostSorted,2500,2,1493,11505
StringMergeSort,almostSorted,2500,3,1554,11505
StringMergeSort,almostSorted,2500,4,1598,11505
StringMergeSort,almostSorted,2500,5,1544,11505
StringMergeSort,almostSorted,2600,1,1638,12232
StringMergeSort,almostSorted,2600,2,1609,12232
StringMergeSort,almostSorted,2600,3,1676,12232
StringMergeSort,almostSorted,2600,4,1568,12232
StringMergeSort,almostSorted,2600,5,1642,12232
StringMergeSort,almostSorted,2700,1,1750,12783
StringMergeSort,almostSorted,2700,2,1634,12783
StringMergeSort,almostSorted,2700,3,1727,12783
StringMergeSort,almostSorted,2700,4,1683,12783
StringMergeSort,almostSorted,2700,5,1687,12783
StringMergeSort,almostSorted,2800,1,1754,13315
StringMergeSort,almostSorted,2800,2,1836,13315
StringMergeSort,almostSorted,2800,3,1794,13315
StringMergeSort,almostSorted,2800,4,1950,13315
StringMergeSort,almostSorted,2800,5,1741,13315
StringMergeSort,almostSorted,2900,1,1942,13564
StringMergeSort,almostSorted,2900,2,1895,13564
StringMergeSort,almostSorted,2900,3,1810,13564
StringMergeSort,almostSorted,2900,4,1876,13564
StringMergeSort,almostSorted,2900,5,1783,13564
StringMergeSort,almostSorted,3000,1,1842,14154
StringMergeSort,almostSorted,3000,2,1865,14154
StringMergeSort,almostSorted,3000,3,1871,14154
StringMergeSort,almostSorted,3000,4,1831,14154
StringMergeSort,almostSorted,3000,5,1811,14154
MsdRadixSort,almostSorted,100,1,35,0
MsdRadixSort,almostSorted,100,2,29,0
MsdRadixSort,almostSorted,100,3,32,0
MsdRadixSort,almostSorted,100,4,24,0
MsdRadixSort,almostSorted,100,5,22,0
MsdRadixSort,almostSorted,200,1,54,0
MsdRadixSort,almostSorted,200,2,52,0
MsdRadixSort,almostSorted,200,3,51,0
MsdRadixSort,almostSorted,200,4,50,0
MsdRadixSort,almostSorted,200,5,49,0
MsdRadixSort,almostSorted,300,1,76,0
MsdRadixSort,almostSorted,300,2,74,0
MsdRadixSort,almostSorted,300,3,73,0
MsdRadixSort,almostSorted,300,4,71,0
MsdRadixSort,almostSorted,300,5,71,0
MsdRadixSort,almostSorted,400,1,104,0
MsdRadixSort,almostSorted,400,2,104,0
MsdRadixSort,almostSorted,400,3,102,0
MsdRadixSort,almostSorted,400,4,108,0
MsdRadixSort,almostSorted,400,5,99,0
MsdRadixSort,almostSorted,500,1,129,0
MsdRadixSort,almostSorted,500,2,128,0
MsdRadixSort,almostSorted,500,3,129,0
MsdRadixSort,almostSorted,500,4,126,0
MsdRadixSort,almostSorted,500,5,126,0
MsdRadixSort,almostSorted,600,1,157,0
MsdRadixSort,almostSorted,600,2,164,0
MsdRadixSort,almostSorted,600,3,174,0
MsdRadixSort,almostSorted,600,4,155,0
MsdRadixSort,almostSorted,600,5,154,0
MsdRadixSort,almostSorted,700,1,188,0
MsdRadixSort,almostSorted,700,2,203,0
MsdRadixSort,almostSorted,700,3,184,0
MsdRadixSort,almostSorted,700,4,185,0
MsdRadixSort,almostSorted,700,5,183,0
MsdRadixSort,almostSorted,800,1,213,0
MsdRadixSort,almostSorted,800,2,215,0
MsdRadixSort,almostSorted,800,3,211,0
MsdRadixSort,almostSorted,800,4,210,0
MsdRadixSort,almostSorted,800,5,210,0
MsdRadixSort,almostSorted,900,1,236,0
MsdRadixSort,almostSorted,900,2,240,0
MsdRadixSort,almostSorted,900,3,266,0
MsdRadixSort,almostSorted,900,4,405,0
MsdRadixSort,almostSorted,900,5,280,0
MsdRadixSort,almostSorted,1000,1,306,0
MsdRadixSort,almostSorted,1000,2,277,0
MsdRadixSort,almostSorted,1000,3,266,0
MsdRadixSort,almostSorted,1000,4,279,0
MsdRadixSort,almostSorted,1000,5,264,0
